Normal Score Transform: UTF-A Oil Sand Formation Data
 8
Well-No.
X(m)
Y(m)
Z(m)
Porosity %
Permeablity - mD
Declustering Weight
NS_Permeablity - mD
3	9.05	43.95	281.99	36.71	6838.4 0.75464749      1.76017
3	9.05	43.95	281.87	35.13	5850.3 0.76639217      1.49344
3	9.05	43.95	281.74	34.65	5657.25 0.76639217      1.47482
3	9.05	43.95	281.62	32.82	2662.29 0.76639217      0.78676
3	9.05	43.95	281.49	30.21	1575.1 0.76639217      0.27990
3	9.05	43.95	281.37	29.46	1853.15 0.76639217      0.44837
3	9.05	43.95	281.24	29.21	1879.01 0.76639217      0.47055
3	9.05	43.95	281.12	30.45	2630.05 0.76639217      0.77655
3	9.05	43.95	280.99	30.89	3348.8 0.76639217      0.98673
3	9.05	43.95	280.87	31.38	3981.79 0.76639217      1.11546
3	9.05	43.95	280.74	31.21	4311.72 0.76639217      1.16562
3	9.05	43.95	280.62	30.98	2376.05 0.78554052      0.69289
3	9.05	43.95	280.49	30.51	1764.9 0.78554052      0.39477
3	9.05	43.95	280.37	31.34	3062.54 0.78554052      0.89593
3	9.05	43.95	280.24	30.72	4035.9 0.78554052      1.12716
3	9.05	43.95	280.12	29.47	4062.75 0.78554052      1.12995
3	9.05	43.95	279.99	34.45	7235.6 0.78554052      1.89793
3	9.05	43.95	279.87	35.19	8030.15 0.78554052      2.18641
3	9.05	43.95	279.74	32	6015.81 0.78554052      1.52733
3	9.05	43.95	279.62	31.31	5587.66 0.78554052      1.47051
3	9.05	43.95	279.49	30.89	5327.05 0.78554052      1.40218
3	9.05	43.95	279.37	30	48884.5 -999.00000   -999.00000
3	9.05	43.95	279.24	33.15	6571.72 0.83487755      1.67058
3	9.05	43.95	279.12	32.15	5936.89 0.83487755      1.51649
3	9.05	43.95	278.99	33.05	6392.08 0.83487755      1.64051
3	9.05	43.95	278.87	33.63	6358.16 0.83487755      1.61233
3	9.05	43.95	278.74	32.13	5095.2 0.83487755      1.34428
3	9.05	43.95	278.62	29.55	3830.82 0.83487755      1.08504
3	9.05	43.95	278.49	30.6	2616.89 0.83487755      0.77277
3	9.05	43.95	278.37	27.02	941.14 0.83487755     -0.13706
3	9.05	43.95	278.24	23.97	363.41 0.83487755     -0.82370
3	9.05	43.95	278.12	26.85	375.14 0.83487755     -0.79277
3	9.05	43.95	277.99	30.75	549.2 0.95449591     -0.52439
3	9.05	43.95	277.87	30.02	1434.83 0.95449591      0.20256
3	9.05	43.95	277.74	29.82	1754.09 0.95449591      0.38713
3	9.05	43.95	277.62	29.57	1246.66 0.95449591      0.10413
3	9.05	43.95	277.49	29.04	1187.94 0.95449591      0.07466
3	9.05	43.95	277.37	22.2	505.04 0.95449591     -0.57246
3	9.05	43.95	277.24	15.58	45.99 -999.00000   -999.00000
3	9.05	43.95	277.12	8.65	1.65 -999.00000   -999.00000
3	9.05	43.95	276.99	22.1	49.98 -999.00000   -999.00000
3	9.05	43.95	276.87	26.19	204.62 0.95449591     -1.16282
3	9.05	43.95	276.74	26.3	566.67  1.1561642     -0.49896
3	9.05	43.95	276.62	27.18	967.3  1.1561642     -0.11604
3	9.05	43.95	276.49	30.69	1536.24  1.1561642      0.24760
3	9.05	43.95	276.37	29.77	1649.27  1.1561642      0.31818
3	9.05	43.95	276.24	30.04	2490.18  1.1561642      0.73136
3	9.05	43.95	276.12	27.58	2016.01  1.1561642      0.52284
3	9.05	43.95	275.99	30.17	2016.94  1.1561642      0.52533
3	9.05	43.95	275.87	28.64	1176.57  1.1561642      0.06037
