UTF-A Oil Sand Formation Data					
6					
Well-No.					
X(m)					
Y(m)					
Z(m)					
Porosity %					
Permeablity - mD					
3	9.05	43.95	283.74	31.77	7601.8
3	9.05	43.95	283.62	30.21	7037.53
3	9.05	43.95	283.49	26.63	5352.05
3	9.05	43.95	283.37	29.45	6046.79
3	9.05	43.95	283.24	30.06	5812.11
3	9.05	43.95	283.12	28.03	5276.85
3	9.05	43.95	282.99	28.83	5552.04
3	9.05	43.95	282.87	26.36	4617.51
3	9.05	43.95	282.74	27.05	4523.4
3	9.05	43.95	282.62	27.93	5248.17
3	9.05	43.95	282.49	27.93	5766.99
3	9.05	43.95	282.37	28.5	6393.65
3	9.05	43.95	282.24	30.27	7567.44
3	9.05	43.95	282.12	34	9780.66
3	9.05	43.95	281.99	36.71	10509.4
3	9.05	43.95	281.87	35.13	9363.3
3	9.05	43.95	281.74	34.65	9122.25
3	9.05	43.95	281.62	32.82	5944.29
3	9.05	43.95	281.49	30.21	4596.1
3	9.05	43.95	281.37	29.46	4799.15
3	9.05	43.95	281.24	29.21	4800.01
3	9.05	43.95	281.12	30.45	5675.05
3	9.05	43.95	280.99	30.89	6437.8
3	9.05	43.95	280.87	31.38	7119.79
3	9.05	43.95	280.74	31.21	7432.72
3	9.05	43.95	280.62	30.98	5474.05
3	9.05	43.95	280.49	30.51	4815.9
3	9.05	43.95	280.37	31.34	6196.54
3	9.05	43.95	280.24	30.72	7107.9
3	9.05	43.95	280.12	29.47	7009.75
3	9.05	43.95	279.99	34.45	10680.6
3	9.05	43.95	279.87	35.19	11549.15
3	9.05	43.95	279.74	32	9215.81
3	9.05	43.95	279.62	31.31	8718.66
3	9.05	43.95	279.49	30.89	8416.05
3	9.05	43.95	279.37	30	7888.4
3	9.05	43.95	279.24	33.15	9886.72
3	9.05	43.95	279.12	32.15	9151.89
3	9.05	43.95	278.99	33.05	9697.08
3	9.05	43.95	278.87	33.63	9721.16
3	9.05	43.95	278.74	32.13	8308.2
3	9.05	43.95	278.62	29.55	6785.82
3	9.05	43.95	278.49	30.6	5676.89
3	9.05	43.95	278.37	27.02	3643.14
3	9.05	43.95	278.24	23.97	2760.41
3	9.05	43.95	278.12	26.85	3060.14
3	9.05	43.95	277.99	30.75	3624.2
3	9.05	43.95	277.87	30.02	4436.83
3	9.05	43.95	277.74	29.82	4736.09
3	9.05	43.95	277.62	29.57	4203.66
3	9.05	43.95	277.49	29.04	4091.94
3	9.05	43.95	277.37	22.2	2725.04
3	9.05	43.95	277.24	15.58	1603.99
3	9.05	43.95	277.12	8.65	866.65
3	9.05	43.95	276.99	22.1	2259.98
3	9.05	43.95	276.87	26.19	2823.62
3	9.05	43.95	276.74	26.3	3196.67
3	9.05	43.95	276.62	27.18	3685.3
3	9.05	43.95	276.49	30.69	4605.24
3	9.05	43.95	276.37	29.77	4626.27
3	9.05	43.95	276.24	30.04	5494.18
3	9.05	43.95	276.12	27.58	4774.01
3	9.05	43.95	275.99	30.17	5033.94
3	9.05	43.95	275.87	28.64	4040.57
3	9.05	43.95	275.74	30.05	3958.16
3	9.05	43.95	275.62	31.52	3975.96
3	9.05	43.95	275.49	34.47	5034.91
3	9.05	43.95	275.37	35.49	6508.04
3	9.05	43.95	275.24	31.92	5838.58
3	9.05	43.95	275.12	27.68	4572.76
3	9.05	43.95	274.99	25.4	3481.02
3	9.05	43.95	274.87	24.84	2947.02
3	9.05	43.95	274.74	22.29	2386.38
3	9.05	43.95	274.62	15.37	1550.33
3	9.05	43.95	274.49	9.13	913.44
3	9.05	43.95	274.37	4.2	420.01
3	9.05	43.95	274.24	4.09	409
3	9.05	43.95	274.12	4.72	472.01
3	9.05	43.95	273.99	6.04	604.06
3	9.05	43.95	273.87	9.53	953.36
3	9.05	43.95	273.74	18.9	1918.95
3	9.05	43.95	273.62	23.58	2486.82
3	9.05	43.95	273.49	26.12	2919.11
3	9.05	43.95	273.37	18.86	1986.52
3	9.05	43.95	273.24	17.09	1784.88
3	9.05	43.95	273.12	16.44	1704.53
3	9.05	43.95	272.99	15.72	1581.18
3	9.05	43.95	272.87	13.14	1316.57
3	9.05	43.95	272.74	10.09	1010.1
3	9.05	43.95	272.62	8.34	834.26
3	9.05	43.95	272.49	10.14	1014.69
3	9.05	43.95	272.37	14.15	1418.44
3	9.05	43.95	272.24	10.96	1096.03
3	9.05	43.95	272.12	4.37	437.01
3	9.05	43.95	271.99	1.87	187
3	9.05	43.95	271.87	4.33	433
3	9.05	43.95	271.74	0	0
3	9.05	43.95	271.62	2.69	269
3	9.05	43.95	271.49	15.89	1595.39
3	9.05	43.95	271.37	20.59	2078.5
3	9.05	43.95	271.24	18.67	1876.1
3	9.05	43.95	271.12	16.31	1637.3
3	9.05	43.95	270.99	14.54	1458.66
3	9.05	43.95	270.87	13.62	1366.45
3	9.05	43.95	270.74	13.42	1344.87
3	9.05	43.95	270.62	15.27	1533.03
3	9.05	43.95	270.49	17.43	1753.14
3	9.05	43.95	270.37	16.78	1682.68
3	9.05	43.95	270.24	21.85	2203.32
3	9.05	43.95	270.12	24.44	2489.46
3	9.05	43.95	269.99	25.63	2656.67
3	9.05	43.95	269.87	27.56	2951.99
3	9.05	43.95	269.74	25.15	2654.51
3	9.05	43.95	269.62	25.37	2719.5
3	9.05	43.95	269.49	21.1	2182.49
4	49.5	44.1	287.82	20.55	2105.47
4	49.5	44.1	287.69	19.16	1967.82
4	49.5	44.1	287.57	18.9	1966.33
4	49.5	44.1	287.44	17.26	1826.7
4	49.5	44.1	287.32	17.5	1813.44
4	49.5	44.1	287.19	21.54	2215.25
4	49.5	44.1	287.07	25.32	2851.95
4	49.5	44.1	286.94	23.73	2742.36
4	49.5	44.1	286.82	22.06	2578.89
4	49.5	44.1	286.69	20.75	2270.6
4	49.5	44.1	286.57	20.32	2081.09
4	49.5	44.1	286.44	21.54	2244.71
4	49.5	44.1	286.32	24.39	2662.92
4	49.5	44.1	286.19	24.49	2770.24
4	49.5	44.1	286.07	21.68	2331.88
4	49.5	44.1	285.94	18.85	1920.62
4	49.5	44.1	285.82	19.88	2032.01
4	49.5	44.1	285.69	20.58	2142.02
4	49.5	44.1	285.57	21.52	2232.31
4	49.5	44.1	285.44	20.91	2112.93
4	49.5	44.1	285.32	21.68	2297.39
4	49.5	44.1	285.19	22.79	2651.92
4	49.5	44.1	285.07	23.24	2819.21
4	49.5	44.1	284.94	24.64	2694.56
4	49.5	44.1	284.82	25.11	2769.73
4	49.5	44.1	284.69	23.2	2483.42
4	49.5	44.1	284.57	20.89	2179.49
4	49.5	44.1	284.44	21.45	2215.01
4	49.5	44.1	284.32	23.07	2604.57
4	49.5	44.1	284.19	25.5	3580.59
4	49.5	44.1	284.07	27.07	4162.46
4	49.5	44.1	283.94	25.86	3573.23
4	49.5	44.1	283.82	27.2	3501.34
4	49.5	44.1	283.69	28.81	3739.5
4	49.5	44.1	283.57	26.05	3081.54
4	49.5	44.1	283.44	21.27	2319.27
4	49.5	44.1	283.32	20.57	2268.6
4	49.5	44.1	283.19	20.81	2566.5
4	49.5	44.1	283.07	22.44	3048.43
4	49.5	44.1	282.94	23.4	3388.49
4	49.5	44.1	282.82	24.99	3832.59
4	49.5	44.1	282.69	25.76	3674.81
4	49.5	44.1	282.57	26.21	4010.88
4	49.5	44.1	282.44	25.7	4016.67
4	49.5	44.1	282.32	24.78	3498.92
4	49.5	44.1	282.19	24.4	3466.09
4	49.5	44.1	282.07	25.91	4188.27
4	49.5	44.1	281.94	26.54	4681.5
4	49.5	44.1	281.82	26.71	4769.64
4	49.5	44.1	281.69	24.6	4020.26
4	49.5	44.1	281.57	25.25	4082.2
4	49.5	44.1	281.44	25.63	4121.08
4	49.5	44.1	281.32	27.81	4779.75
4	49.5	44.1	281.19	27.57	4634.42
4	49.5	44.1	281.07	26.64	4209.54
4	49.5	44.1	280.94	25.91	3940.98
4	49.5	44.1	280.82	26.02	4004.39
4	49.5	44.1	280.69	27.03	4400.3
4	49.5	44.1	280.57	26.61	3992.19
4	49.5	44.1	280.44	24.88	3508.44
4	49.5	44.1	280.32	23.91	2938.79
4	49.5	44.1	280.19	23.61	2703.79
4	49.5	44.1	280.07	23.68	3399.92
4	49.5	44.1	279.94	25.12	4322.35
4	49.5	44.1	279.82	26.01	4481.21
4	49.5	44.1	279.69	24.6	3736.02
4	49.5	44.1	279.57	26.32	4434.76
4	49.5	44.1	279.44	27.38	5016.14
4	49.5	44.1	279.32	28.66	5694.61
4	49.5	44.1	279.19	28.15	5536.65
4	49.5	44.1	279.07	25.72	3879.44
4	49.5	44.1	278.94	25.67	3690.14
4	49.5	44.1	278.82	25.66	3375.82
4	49.5	44.1	278.69	25.5	3178.9
4	49.5	44.1	278.57	24.32	2910.01
4	49.5	44.1	278.44	23.78	2859.42
4	49.5	44.1	278.32	25.59	3483.6
4	49.5	44.1	278.19	27.4	4451.05
4	49.5	44.1	278.07	29.16	4915.55
4	49.5	44.1	277.94	28.82	4904.43
4	49.5	44.1	277.82	29.29	4955.88
4	49.5	44.1	277.69	30.65	5049.04
4	49.5	44.1	277.57	30.61	5276.16
4	49.5	44.1	277.44	29.26	5033.39
