24.29	-1.415105443	2768.69	-1.415105443	-1.44062874			
24.32	-1.413871129	2910.01	-1.413871129	-1.413248512			
24.32	-1.413871129	2767.99	-1.413871129	-1.440767813			
24.32	-1.413871129	2738.41	-1.413871129	-1.446676994			
24.33	-1.413460029	2734.03	-1.413460029	-1.447557405			
24.34	-1.413049098	2649.74	-1.413049098	-1.464780759			
24.36	-1.412227743	2735.38	-1.412227743	-1.447285895			
24.37	-1.411817318	3895.69	-1.411817318	-1.252805649			
24.38	-1.411407062	3899.52	-1.411407062	-1.252265189			
24.38	-1.411407062	3293.64	-1.411407062	-1.345138262			
24.38	-1.411407062	2663.15	-1.411407062	-1.462004299			
24.39	-1.410996974	2662.92	-1.410996974	-1.462051801			
24.39	-1.410996974	3090.31	-1.410996974	-1.380185321			
24.39	-1.410996974	2556.81	-1.410996974	-1.484416383			
24.4	-1.410587054	3466.09	-1.410587054	-1.31706966			
24.41	-1.410177302	3278.92	-1.410177302	-1.347601842			
24.43	-1.409358301	3273.26	-1.409358301	-1.34855206			
24.44	-1.408949052	2489.46	-1.408949052	-1.499098396			
24.45	-1.40853997	2798.99	-1.40853997	-1.434642346			
24.46	-1.408131056	2619.49	-1.408131056	-1.471095793			
24.46	-1.408131056	2647.32	-1.408131056	-1.465283302			
24.49	-1.406905315	3115.11	-1.406905315	-1.375789141			
24.49	-1.406905315	2770.24	-1.406905315	-1.440320919			
24.49	-1.406905315	2573.81	-1.406905315	-1.480771586			
24.5	-1.406497068	4428.53	-1.406497068	-1.182297361			
24.51	-1.406088988	2541.78	-1.406088988	-1.487659054			
24.51	-1.406088988	4124.89	-1.406088988	-1.221362953			
24.54	-1.404865747	3489.37	-1.404865747	-1.313387934			
24.56	-1.404051083	2567.82	-1.404051083	-1.482053087			
24.56	-1.404051083	3836	-1.404051083	-1.26129801			
24.59	-1.40283033	2492.19	-1.40283033	-1.498495583			
24.6	-1.402423743	4020.26	-1.402423743	-1.235493979			
